utterance_id,child_id,session_id,age_bucket,audio_duration_sec,filesize_bytes,word_count,words_per_second,orthographic_text
U_11ad9a2f35b29558,C_0e4b8a5ac1493e0c,S_56a849c4d4dbce64,3-4,10.281,710316,16,1.5562688454430502,i see a girl a boy a boy a baby a puppy a mommy and daddy
U_11cfc6cc1e725fd0,C_9296d988e7bab9c7,S_ce6bd1644deb54a6,8-11,3.034,70748,13,4.284772577455505,i don't really know much about them i just learned them today so
U_11e83f82293f9180,C_d0fac0bde6cc4dc2,S_b69fbda140a4cada,3-4,0.395,36979,1,2.531645569620253,then
U_120ab70ab66cd185,C_33e317c889f9eadf,S_cce97a3254534620,8-11,0.367,14666,1,2.7247956403269757,yes
U_121f7723a38efe22,C_186da18c55156f4a,S_1b36595de5431e03,8-11,46.3,848792,107,2.311015118790497,well the setup it should work because you have two wires wrapped around the rivet and so the one of the wires seems just one terminal off the switch or one side of the switch and there is other wire that is wrapped on the rivet is attached to the positive terminal of the d cell battery and then there is a wire from the others side of the switch went to the negative terminal of the d cell so when it should work when you close the switch and then you move the rivet to the washer pile and you can pick up some washers hopefully
U_122327d3458c60dc,C_2e0f3a5521ec384a,S_5b7415bdc6e86136,8-11,0.412,15842,1,2.4271844660194177,yeah
U_1231c1c220e57d8a,C_5ad3083152fe0839,S_84bfd5f8ed4ebc03,8-11,46.7,797443,130,2.7837259100642395,yes um first we started out with the cups and it was already built and we got this thing we wi we ran out of we ran out of the actual things to make it be totally equal so me and my par no the thing on the other side it will always come like equals and we ran out of those so me and my partners at my table we had to use like the like those things where you hold papers with no not a paper clip like yeah those black things and it made it really hard but we could do it so you just pinch it like right there to the side a little bit then pinch it to the other side and it was harder
U_12390249330e95ba,C_8a6ffdb935ce5743,S_23cd1adc7a3e3a92,8-11,42.552,542508,53,1.2455348749764994,that the digestive system lung i i don't i think it's the digestive system shows you where the food goes the heart tells you were where all the blood goes and the skeleton tells you where the skeleton goes into your goes through your goes inside of your body and all those places
U_124247d71796bb83,C_8bfb46dab4c01670,S_37ecca9c18192b08,8-11,0.75,15083,1,1.3333333333333333,good
U_1243aae49d72d81a,C_9fce57d8e83e10ef,S_a0bece4e0e3dabe5,8-11,0.388,15223,1,2.5773195876288657,yeah
U_124d78e11585cd40,C_8e1cc9a8fa1789fa,S_bc1fee8626bf8d13,8-11,0.367,14274,1,2.7247956403269757,yeah
U_1255e3334056ca8e,C_ead244b7e5bdb351,S_f2217eef4726ff41,8-11,43.158,705300,88,2.0390194170258122,for the suitcase it it has like wheels zippers a handle and they all work together to make the whole suitcase work and the car has different parts like tires headlights the windshield the windows and things like that to make it a system the human body has the respiratory system the cells the circulatory system and much other systems to make up the whole human body and the earth has four different systems inside of it like the hydrosphere biosphere atmosphere geosphere to make up the world
U_1267d81a8744d28e,C_e187a81f9583ad06,S_615ed8e0bd7d7eda,5-7,4.75,122992,1,0.21052631578947367,desk
U_126d9f3e737899b0,C_da9b4b89be290bbc,S_f521bc8d566ddb41,5-7,4.63,112053,1,0.2159827213822894,tell
U_1272fd44ebb29f46,C_a1c4c3096c23ad47,S_9ffc472a458f45b8,8-11,0.326,13158,1,3.067484662576687,okay
U_128fb5bcdb5604f4,C_5003fdc2e7a19b68,S_c331418a283e4255,5-7,3.9,92833,1,0.25641025641025644,bell
U_129fb178ad2a25eb,C_5394fc72ea560514,S_59a0acc74bde5f04,8-11,52.821,908287,106,2.0067776073909998,well um the switch is open and it's still working why is it still working i think i know why because there's a steel nail and if you put steel objects and you just move a little wire or remove the switch and you put a steel object it would work because steel can well it would work if you put something that's steel but if you put something that's wooden or plastic it wouldn't work so that electricity is fine and going through because of the steel nail and electricity can only go through steel nails well not only through steel nails but anything steel
U_12a1411173a161e6,C_8f03ff692a7e0811,S_0a6db16db1d500e2,8-11,0.43,15037,1,2.3255813953488373,yes
U_12bcdd6767f33f97,C_309fd4e9303cca5c,S_08e9df55c9dc741a,8-11,4.344,35379,1,0.2302025782688766,good
U_12c2b2ab4cb953cf,C_5394fc72ea560514,S_3d22ba3e19940d61,8-11,44.471,773825,97,2.181196734950867,some people think that electricity comes from wires but it comes from batteries so um i mean some people think that the wires have to be connected to so that the so the electricity can travel through but then there is a wire on the negative side and wire comes from the batteries wire i mean i mean electricity comes from batteries not wire and then um then and um electricity does not come from wire so and then the negative side it can flow through and go into the motor which makes is which makes it
U_12cc13eaf08cdcaf,C_de38a9947fb62c88,S_fe57fa6e0edbafa3,8-11,39.627,773438,78,1.96835490953138,well we were working with um water like we we put um a cup a and a cup b cause they were labeled and we put thermometers in them to see what temperature well we put our fingers in them first um we took turns and then we we tried to guess like estimate um what like what temperature they were and like well which one was hottest which one was medium and which one was the coldest
U_12ccd09fe224daf1,C_5e5c3097d414db96,S_9429d03187289f91,8-11,42.704,673204,68,1.592356687898089,they decide that i'm doing it wrong and then i do smart i do it smartly i've pick up it some washers with the wire wrapped around a rivet rivet and with two da batteries wrapped and then then we put then we mmm then we dumped out the tiny washers picked up some up and then we picked em out like the highest number was ten ten
U_12d6279937f0da1d,C_914f81cb6ed613bb,S_1b089d6a2f7502b8,8-11,0.551,14687,2,3.629764065335753,thank you
U_12d9de0349a56e5e,C_3e4a4ca8dcac91af,S_9cac041bf51f173b,3-4,0.488,38664,2,4.098360655737705,that way
U_12deb473dee3c274,C_458515c308571758,S_279bfeffd05af279,8-11,40.974,652154,51,1.2446917557475474,well coal and gas are nonreusable energy so there fuels and if you what would happen is coal and gas would almost pollute the air and they would fuel at though but theyre not the like cleanest fuels so gas and coal are both fuels but theyre also very different fuels
U_12ed60207b484309,C_2e0f3a5521ec384a,S_0c3f06e326f7a262,8-11,46.391,690861,106,2.2849259554655,because um like if you wanted to get new furniture in your room and your room was about seven meters wide and seven meters tall then y if you wanted to get some furniture that was big but it wasn't too big that would fill up the whole room so you would need to use that um the the meters and decimeters to figure out how tall the room is and then you can measure the um the furniture so you could get the um furniture you want or else you could get it too small and then y um or it could get too big
U_12f63acb44c1c548,C_027506d259a09f1c,S_c571667d8a532386,8-11,2.703,56862,12,4.439511653718092,you start at a corner and then end at the other corn
U_1316809182fcdf3e,C_e328b37e9ee9adf8,S_66b2bbf2cc702c55,8-11,33.875,676103,75,2.2140221402214024,well their volume's probably different like it it's just different probably because one tube's really long and then one tube's really short and then one's like um well the first one's really tall and then the third one is like really long on its side and then the um last one is just like whoa it's just like um it's just almost like flat except for it has just a little tiny around it tiny
U_131a2bf8690fdbda,C_90330f0edeb1efcf,S_5321d5d0abb7e1d2,5-7,4.15,94215,1,0.24096385542168672,shot
U_1327965e743869d9,C_70cfe294afd6fc92,S_9ca08ef6bdc59757,8-11,71.845,1277031,175,2.4357992901384926,yeah just with our finger and then yeah yes um we i thought it um i thought something was tricky and i didn't think it was gonna be right but um so if but the two cups that f were the same they felt different cause of the cold water mmm yeah yeah and then so what my teacher did was she said it's w how do you know if it's really actually even so she gave us thermometers and so well they have this um kind of liquid in em i think i forget what it's called um yeah alcohol and it used to um and so if it gets hotter and it has to go somewhere and all it can go is up and then if it gets colder well if it gets hotter it expands and it goes up through the thermometer and then if it gets cold it goes down and then so what we did was we put the thermometer in one and then we um saw which it was
U_1344e6dccf066264,C_90330f0edeb1efcf,S_5321d5d0abb7e1d2,5-7,5.4,95254,1,0.18518518518518517,duck
U_136b92fd96ce15ef,C_34576beaa605afcd,S_4887434647f49a5c,8-11,31.33,565791,107,3.415256942227897,more about this tool is that you can pour water and i guess it's not all the way to one hundred milliliters so and then you can um like if you have a something then you pour in water then you can see like and you don't have enough then you can see how much water you have in that thing and if you have more than one hundred milliliter then you can put one hundred milliliters then you pour it into a cup and then you can do whatever's left pour it in too much then you bun the cup and you do all that stuff
U_1370d77c4f926cee,C_0b9a09c44f3c2a9d,S_10cf9d416eb46666,8-11,12.21,113988,3,0.24570024570024568,the earth system
U_138c47b21c8512ea,C_1e6bdc5e5400fdd0,S_f3be356270afc5be,8-11,8.347,92556,1,0.11980352222355338,hmm
U_139b5606887b2523,C_29528791cd81a931,S_488a08a3da55a1cd,8-11,2.437,59480,11,4.513746409519902,well you could use a bar graph if you would like
U_13a400d97ca00dcc,C_e187a81f9583ad06,S_e0fdfe71930007ea,5-7,5.48,153329,1,0.18248175182481752,eyelash
U_13b1281144025065,C_723c96b98cc02d21,S_ea2e641500118e2d,5-7,4.279,106865,1,0.23369946249123627,fall
U_13b20cf06b696753,C_42dd62803c81da7a,S_6b78584a35f26809,5-7,4.05,96138,1,0.2469135802469136,remember
U_13b8dcc0c38bd2d7,C_17168e40d19d7ee4,S_5c7e137eabbe625e,8-11,3.328,69090,86,25.841346153846153,like that's what i was talking about like and and when on the minus side it's going up and into the light bulb and then it's going through the top that lights it up and that's what making it well it's making it like up light up and then it's coming down through the middle of it like down and then it's going back into the battery and it's going back into the light bulb and doing the same thing like a life cycle kind of
U_13b90c95cd908916,C_a77b1020e862cabf,S_1cd16df5ceee3275,8-11,0.327,12602,1,3.058103975535168,yeah
U_13c3aad76b415c6a,C_abf81920f68d38e1,S_01698318ca95ecc0,5-7,7.44,177024,1,0.13440860215053763,ham
U_13d182e565e76d73,C_28273805920bec21,S_716e55d24e5e2476,8-11,2.702,59012,12,4.441154700222058,travel the blood cells through the body to get to the heart
U_13ea821ccdb165ec,C_9a9f094d7ef6191a,S_9785032e46eb97ca,8-11,54.971,1110307,141,2.56498881228284,the first thing we did in measurement was our teachers gave us this uh her one of her meters and um we me we had a worksheet and it had things that you needed to measure like um a key you needed to measure and you would write it down on a piece of paper and our second activity that we did it we had to go around the classroom and find seven things that equaled a meter and we had to write it down and then um i th not yester last week we um uh we had a partner and um you would ta you would um measure you would h have a little scale and you would put like erasers in it and pencils in it and cubes and you could put stuff in it and measure it
U_13ed11db84cf7a21,C_17168e40d19d7ee4,S_275f5d7a35b2c97e,8-11,1.349,34688,11,8.15418828762046,it the long the long silver object is um it's a
U_140373ad3be9f5e2,C_5b3d40a58efbc92a,S_91b0fd18300b9e36,8-11,0.301,12919,1,3.3222591362126246,no
U_1422c9e1fdab0efa,C_f82f6eb74ad07056,S_c1050d5935bae0a3,8-11,13.551,240472,60,4.427717511622759,and those are th n n and then there would be a wire that went through one of the metal things and then it would go through another one over here and then we would take the two wires and we were trying to out them onto the battery so it would look like this so it would be brighter
U_1425da0fe1369d50,C_1e094a3cbe7377d7,S_190d3b5d6f86d4a0,8-11,50.966,877882,88,1.726641290271946,that the negative side no the positive side is the electricity is coming or the battery um is coming through that way and going through the light bulb and then out of the negative side and going again going going and going and going and going and going and going and keeps on going until the battery um or something turn off or maybe you can or when electricity um when the d cell battery is done or something you can see how this picture is going through
